date,channel_name,campaign_type,industry,country,impressions,clicks,CTR,CPC,spend,conversions,CPA,conversion_value,ROAS
2024-06-30,Meta Ads,Video,E-commerce,Germany,59131,1425,2.40990343474658,1.04,1482.0,66,22.454545454545453,19372.57,13.071909581646423
2024-06-23,Google Ads,Search,SaaS,Canada,119397,3868,3.2396123855708265,1.7999999999999998,6962.4,193,36.074611398963725,35393.3,5.0834913248305185
2024-11-02,Meta Ads,Search,EdTech,Australia,157008,5024,3.1998369509833897,0.7200000000000001,3617.28,379,9.544274406332454,73104.85,20.209895280431706
2024-01-04,Meta Ads,Shopping,EdTech,UK,117217,2133,1.819701920369912,1.29,2751.57,129,21.330000000000002,25455.36,9.251212943882946
2024-10-27,TikTok Ads,Search,SaaS,Canada,111956,5911,5.279752760012863,1.57,9280.27,253,36.68090909090909,68395.54,7.369994623001269
2024-01-05,Meta Ads,Display,SaaS,USA,10939,113,1.033001188408447,1.18,133.34,6,22.223333333333333,1684.43,12.632593370331483
2024-08-10,TikTok Ads,Display,SaaS,India,72293,4532,6.268933368375914,1.81,8202.92,169,48.537988165680474,35145.36,4.2844938143978
2024-02-17,Google Ads,Shopping,Fintech,Germany,78402,4531,5.779189306395245,2.75,12460.25,105,118.66904761904762,25620.07,2.0561441383599846
2024-10-25,TikTok Ads,Display,E-commerce,Canada,160892,9122,5.669641747259031,0.64,5838.08,590,9.895050847457627,170654.73,29.231310636373603
2024-03-14,TikTok Ads,Search,EdTech,USA,154092,8860,5.749811800742414,1.1700000000000002,10366.2,246,42.139024390243904,23706.53,2.286906484536281
2024-01-10,Meta Ads,Shopping,Healthcare,UAE,73323,1928,2.6294614241097607,1.71,3296.88,121,27.246942148760333,33634.99,10.202066802552716
2024-01-17,TikTok Ads,Video,SaaS,India,58521,3318,5.6697595734864406,1.85,6138.3,39,157.3923076923077,10013.26,1.6312757603896844
2024-10-04,TikTok Ads,Search,SaaS,USA,48361,2713,5.609892268563512,0.87,2360.31,54,43.70944444444444,7890.9,3.343162550681902
2024-05-11,TikTok Ads,Display,Healthcare,UAE,179870,7500,4.169678100850614,1.44,10800.0,112,96.42857142857143,5446.79,0.5043324074074074
2024-10-06,TikTok Ads,Search,E-commerce,Canada,114850,8234,7.1693513278188945,1.6300000000000001,13421.42,245,54.78130612244898,35478.84,2.643449053825899
2024-06-17,Google Ads,Display,Healthcare,India,54976,2611,4.749345168800931,1.32,3446.52,187,18.430588235294117,8230.48,2.388055197706672
2024-08-26,Google Ads,Shopping,Fintech,Australia,162636,9237,5.6795543422120565,1.41,13024.17,738,17.647926829268293,102989.98,7.907604093005542
2024-05-28,Google Ads,Display,Healthcare,India,23375,1175,5.026737967914439,1.42,1668.5,15,111.23333333333333,1524.57,0.9137368894216361
2024-12-22,Meta Ads,Shopping,E-commerce,Canada,167917,6246,3.719694849240994,0.6,3747.6,413,9.07409200968523,25997.62,6.937138435265236
2024-09-07,Google Ads,Search,E-commerce,USA,71216,2357,3.30964951696248,3.17,7471.69,179,41.74128491620112,29354.19,3.928721614520945
2024-12-04,Google Ads,Video,EdTech,Germany,29618,1883,6.357620365993652,2.17,4086.11,90,45.40122222222222,26198.96,6.411711872661284
2024-12-01,Google Ads,Search,Healthcare,Canada,136461,3984,2.919515465957306,1.49,5936.16,214,27.739065420560745,24710.24,4.162664079135333
2024-07-24,TikTok Ads,Search,Healthcare,Australia,132426,7309,5.519308897044387,0.32,2338.88,171,13.67766081871345,24136.13,10.319524729785197
2024-11-29,TikTok Ads,Search,E-commerce,Germany,159692,6882,4.309545875810937,0.37,2546.34,523,4.868718929254302,106309.31,41.749848802595096
2024-09-04,Meta Ads,Video,Fintech,India,27931,608,2.1767928108553223,1.52,924.16,10,92.416,1389.72,1.5037655817174516
2024-08-06,Meta Ads,Display,EdTech,USA,131155,4052,3.0894742861499753,1.24,5024.48,209,24.040574162679423,15982.2,3.1808664777250586
2024-05-27,TikTok Ads,Shopping,Fintech,USA,66842,2339,3.499296849286377,1.4,3274.6,123,26.622764227642275,14081.65,4.3002656813045865
2024-03-05,Google Ads,Shopping,SaaS,UAE,7642,202,2.6432870976184244,3.38,682.76,11,62.06909090909091,1542.21,2.2587878610346244
2024-06-12,Google Ads,Shopping,E-commerce,USA,70618,3601,5.0992664759693,2.23,8030.23,145,55.380896551724135,7976.29,0.9932828823084769
2024-09-27,Meta Ads,Video,E-commerce,Germany,74212,1528,2.0589662049264272,1.46,2230.88,85,26.24564705882353,21331.58,9.56195761313921
2024-03-09,Google Ads,Shopping,E-commerce,USA,10039,501,4.990536906066341,2.29,1147.29,36,31.869166666666665,4805.52,4.188583531626703
2024-12-23,Meta Ads,Video,Healthcare,India,102088,4481,4.389350364391506,0.73,3271.13,316,10.351677215189873,87569.74,26.770486039992296
2024-09-14,TikTok Ads,Display,Fintech,UAE,25025,1256,5.018981018981019,0.43000000000000005,540.08,38,14.21263157894737,5694.61,10.544011998222484
2024-11-05,Google Ads,Shopping,Healthcare,Canada,36707,943,2.568992290298853,1.3099999999999998,1235.33,21,58.82523809523809,4396.12,3.5586604389110605
2024-10-17,TikTok Ads,Search,EdTech,Canada,17356,925,5.329569025120995,0.46,425.5,62,6.862903225806452,5476.85,12.871562867215042
2024-06-25,TikTok Ads,Search,EdTech,India,86257,4597,5.329422539619973,0.8300000000000001,3815.51,301,12.676112956810632,80903.28,21.203791891516467
2024-11-08,Google Ads,Shopping,Fintech,India,32518,1258,3.868626606802386,2.41,3031.78,12,252.64833333333334,2688.72,0.8868453515756419
2024-07-27,Meta Ads,Display,E-commerce,India,75269,2604,3.4595915981346903,0.8300000000000001,2161.32,70,30.876,3191.14,1.4764773379231209
2024-05-16,Google Ads,Video,EdTech,Canada,20534,993,4.835881951884679,2.8699999999999997,2849.91,49,58.161428571428566,1762.93,0.6185914642918549
2024-11-15,TikTok Ads,Shopping,E-commerce,UAE,98500,5614,5.699492385786802,0.61,3424.54,220,15.566090909090908,7676.57,2.2416353729259986
2024-07-25,TikTok Ads,Search,Fintech,UAE,41468,3354,8.088164367705218,1.11,3722.94,81,45.96222222222222,5215.94,1.4010271452131915
2024-05-26,Google Ads,Video,Healthcare,Canada,123696,6531,5.27987970508343,2.58,16849.98,466,36.158755364806865,62974.93,3.7373890058029744
2024-11-08,Meta Ads,Shopping,EdTech,Germany,81848,1694,2.0696901573648714,1.29,2185.26,58,37.67689655172414,7573.87,3.4658896424224115
2024-02-29,Google Ads,Display,EdTech,Canada,92923,1932,2.0791407939907236,3.17,6124.44,32,191.38875,1855.78,0.30301219376792005
2024-11-09,Google Ads,Shopping,E-commerce,UK,170732,7700,4.509992268584682,0.81,6237.0,434,14.370967741935484,53677.08,8.606233766233766
2024-10-03,Google Ads,Display,E-commerce,Australia,86471,4859,5.619224942466261,1.57,7628.63,248,30.76060483870968,19852.56,2.6023755248321128
2024-10-26,Meta Ads,Display,EdTech,UK,115986,1357,1.169968789336644,1.48,2008.36,79,25.422278481012658,8002.44,3.9845645203051245
2024-06-21,TikTok Ads,Display,Healthcare,USA,42019,2979,7.089649920274161,1.51,4498.29,234,19.22346153846154,56724.23,12.610176311442794
2024-01-28,TikTok Ads,Shopping,EdTech,USA,34063,1243,3.6491207468514224,0.38,472.34,40,11.808499999999999,10897.53,23.07136808231359
2024-04-13,TikTok Ads,Shopping,Healthcare,Australia,107476,4707,4.379582418400387,1.7,8001.9,293,27.31023890784983,72605.27,9.073503792849198
2024-12-16,TikTok Ads,Search,Fintech,Canada,33302,3007,9.029487718455348,0.28,841.96,95,8.862736842105264,3253.81,3.8645660126371797
2024-12-21,Google Ads,Shopping,SaaS,USA,70206,3945,5.619177848047176,3.6,14202.0,248,57.266129032258064,37055.99,2.609209266300521
2024-02-17,Meta Ads,Video,E-commerce,Germany,16094,616,3.827513359015782,2.29,1410.64,40,35.266000000000005,8923.08,6.32555435830545
2024-06-03,Meta Ads,Video,Fintech,UAE,182718,2558,1.3999715408443614,1.36,3478.88,124,28.05548387096774,28756.15,8.265921790921217
2024-08-01,TikTok Ads,Search,EdTech,India,66169,2057,3.1087064939775426,1.49,3064.93,136,22.53625,39364.99,12.843683216256162
2024-01-13,Meta Ads,Shopping,SaaS,India,24404,710,2.9093591214554992,0.61,433.1,10,43.31,923.15,2.131493881320711
2024-05-23,TikTok Ads,Shopping,EdTech,Australia,30517,2575,8.4379198479536,0.8,2060.0,205,10.048780487804878,7811.94,3.7922038834951453
2024-04-04,TikTok Ads,Video,E-commerce,Australia,145148,5762,3.9697412296414694,1.4899999999999998,8585.38,213,40.30694835680751,10475.22,1.2201230463881623
2024-02-19,Google Ads,Display,Fintech,Germany,37101,2166,5.838117570954961,2.9499999999999997,6389.7,45,141.99333333333334,3868.37,0.6054071396153184
2024-02-08,Meta Ads,Search,EdTech,UK,151480,2514,1.6596250330076576,2.06,5178.84,72,71.92833333333334,4076.45,0.787135729236663
2024-04-05,TikTok Ads,Video,EdTech,India,159813,7575,4.739914775393742,0.9,6817.5,319,21.371473354231973,35965.7,5.275496883021635
2024-09-21,TikTok Ads,Display,Healthcare,UK,135956,11529,8.479949395392627,0.5,5764.5,732,7.875,207824.45,36.05246769017261
2024-07-26,Google Ads,Search,SaaS,UAE,70982,2548,3.58964244456341,2.88,7338.24,117,62.72,32045.18,4.366875436071865
2024-03-17,TikTok Ads,Search,Healthcare,India,132992,7926,5.95975697786333,0.64,5072.64,553,9.172947558770344,41271.28,8.136055387332828
2024-08-13,TikTok Ads,Video,Healthcare,India,13597,747,5.493858939471942,1.91,1426.77,25,57.0708,5673.88,3.97673065735893
2024-05-06,Meta Ads,Search,EdTech,USA,199472,5286,2.649995989412048,1.32,6977.52,192,36.34125,17789.77,2.5495835196459486
2024-02-27,Google Ads,Search,Healthcare,USA,108751,5459,5.019723956561319,1.43,7806.37,345,22.627159420289853,24740.95,3.1693283818215128
2024-12-24,Meta Ads,Display,E-commerce,India,175591,5864,3.339578907802792,0.44,2580.16,333,7.7482282282282275,52097.57,20.191604396626566
2024-11-08,TikTok Ads,Search,EdTech,India,36027,2770,7.68867793599245,1.08,2991.6,205,14.593170731707316,16618.85,5.555171145875117
2024-08-19,TikTok Ads,Shopping,E-commerce,Canada,57265,2302,4.0199074478302625,1.3,2992.6,85,35.20705882352941,4068.49,1.3595168081267126
2024-07-18,Google Ads,Shopping,Fintech,India,161904,4727,2.919631386500642,1.64,7752.28,263,29.47634980988593,21545.93,2.7793023471804426
2024-08-31,Google Ads,Display,Healthcare,Canada,49757,1243,2.498140965090339,3.14,3903.02,39,100.07743589743589,4749.9,1.2169806969987342
2024-07-28,Google Ads,Video,EdTech,USA,168623,6896,4.0895963184144515,1.42,9792.32,200,48.9616,24436.96,2.49552302212346
2024-09-06,Meta Ads,Video,SaaS,Canada,98079,3226,3.289185248626107,2.18,7032.68,44,159.83363636363637,1401.71,0.19931377511844703
2024-06-23,Google Ads,Search,EdTech,UK,11305,562,4.9712516585581605,1.72,966.64,42,23.015238095238097,8107.06,8.386845154349086
2024-10-20,TikTok Ads,Shopping,Healthcare,India,109188,6354,5.8193208044840095,1.26,8006.04,216,37.065,49228.57,6.148928808749394
2024-08-14,Meta Ads,Display,Healthcare,Germany,73309,2323,3.1687787311244184,0.6,1393.8,39,35.738461538461536,1966.71,1.411041756349548
2024-12-14,Google Ads,Video,Healthcare,India,81996,1508,1.8391141031269815,2.33,3513.64,75,46.84853333333333,8251.24,2.34834530572284
2024-04-03,TikTok Ads,Display,EdTech,UK,122192,4398,3.599253633625769,0.9900000000000001,4354.02,348,12.511551724137933,64414.08,14.794162635908883
2024-11-30,Google Ads,Display,SaaS,UAE,79960,1591,1.989744872436218,1.03,1638.73,55,29.79509090909091,15206.45,9.27941149548736
2024-11-05,Meta Ads,Display,Healthcare,Australia,188804,5267,2.7896654731891273,2.1,11060.7,64,172.8234375,10138.3,0.9166056397877167
2024-05-25,Meta Ads,Display,Fintech,UK,80139,2436,3.039718489125145,1.58,3848.88,37,104.02378378378378,4653.12,1.2089542931969819
2024-12-25,Meta Ads,Shopping,SaaS,Germany,51999,930,1.7884959326140888,1.2,1116.0,13,85.84615384615384,1777.36,1.5926164874551971
2024-12-11,Google Ads,Video,EdTech,India,119527,6597,5.519255063709455,3.1,20450.7,497,41.148289738430584,137884.47,6.7422860831169595
2024-08-17,Meta Ads,Search,Fintech,India,194073,6346,3.2699035929779,1.7999999999999998,11422.8,168,67.99285714285713,9921.38,0.868559372483104
2024-09-27,TikTok Ads,Display,SaaS,UK,55599,3697,6.649400169067789,1.64,6063.08,217,27.940460829493087,25513.42,4.207996595789599
2024-10-17,Google Ads,Video,Healthcare,India,176541,4378,2.479877195665596,2.87,12564.86,175,71.7992,19637.27,1.5628721688900633
2024-06-23,Google Ads,Display,Fintech,UAE,118710,4036,3.399882065537865,2.48,10009.28,235,42.59268085106383,28657.57,2.8631000431599474
2024-02-17,TikTok Ads,Search,Fintech,Germany,113297,9675,8.539502369877402,1.81,17511.75,380,46.08355263157895,16593.87,0.9475849072765429
2024-07-05,Google Ads,Search,Fintech,UK,6881,357,5.188199389623601,2.29,817.53,5,163.506,872.75,1.0675449218988906
2024-05-20,Meta Ads,Shopping,EdTech,Germany,121477,1834,1.5097508170270917,0.49,898.66,98,9.17,10542.66,11.731533616718226
2024-06-28,Google Ads,Display,SaaS,Australia,188419,10231,5.429919487949729,2.1500000000000004,21996.65,754,29.173275862068966,134062.71,6.094687600157296
2024-08-11,Meta Ads,Video,EdTech,UK,46743,1523,3.258241875788888,0.8,1218.4,51,23.890196078431373,5825.03,4.780884766907419
2024-03-10,Google Ads,Video,Fintech,India,93302,4058,4.349317270798054,0.81,3286.98,50,65.7396,14861.71,4.521387413370327
2024-05-14,Google Ads,Search,SaaS,Australia,140747,8571,6.0896502234505885,3.25,27855.75,332,83.90286144578313,48279.89,1.7332109169561043
2024-04-16,Google Ads,Search,Healthcare,Australia,36831,1572,4.268143683310255,3.4499999999999997,5423.4,48,112.9875,4165.73,0.7681030349964967
2024-04-17,TikTok Ads,Display,SaaS,Germany,146842,10646,7.249969354816741,1.23,13094.58,615,21.292,113988.39,8.705005429727414
2024-04-05,Meta Ads,Display,EdTech,USA,69892,2851,4.079150689635438,0.78,2223.78,52,42.765,11407.42,5.129743050121864
2024-03-29,Google Ads,Shopping,SaaS,UK,118985,4545,3.8198092196495357,3.23,14680.35,259,56.680888030888035,58417.12,3.979272973737002
2024-07-12,Meta Ads,Display,E-commerce,India,12452,280,2.24863475746868,1.23,344.4,18,19.133333333333333,4734.22,13.746283391405344
2024-01-22,Google Ads,Display,EdTech,UAE,85077,4032,4.739236221305405,2.84,11450.88,253,45.26039525691699,13168.69,1.15001554465683
2024-08-18,TikTok Ads,Search,Fintech,India,39782,3393,8.528982957116284,1.71,5802.03,143,40.57363636363636,23555.27,4.059832506898448
2024-04-13,Google Ads,Video,EdTech,Australia,192135,10663,5.549743669815494,1.78,18980.14,741,25.61422402159244,213823.36,11.265636607527657
2024-04-04,Meta Ads,Search,Healthcare,India,156317,5924,3.789734961648445,0.71,4206.04,464,9.064741379310345,64623.96,15.36456144021455
2024-02-15,Google Ads,Shopping,Fintech,Germany,39754,2007,5.04854857372843,2.33,4676.31,108,43.29916666666667,6981.98,1.493053283464954
2024-10-02,Meta Ads,Shopping,EdTech,UAE,84526,2214,2.6193124009180604,0.44,974.16,117,8.326153846153845,30360.22,31.16553748870822
2024-08-27,Google Ads,Shopping,SaaS,UK,159226,5206,3.269566528079585,0.97,5049.82,137,36.86,27701.27,5.485595526177171
2024-10-01,TikTok Ads,Display,SaaS,Canada,178503,9639,5.399909245222769,0.56,5397.84,146,36.97150684931507,40162.93,7.440555851970418
2024-05-19,TikTok Ads,Shopping,SaaS,India,176946,13784,7.789947215534683,0.86,11854.24,743,15.954562584118438,208986.19,17.629657405282835
2024-08-02,Meta Ads,Display,Fintech,Germany,163124,4273,2.6194796596454233,0.9099999999999999,3888.43,239,16.269581589958158,71554.77,18.401969432393024
2024-06-21,Meta Ads,Display,EdTech,UAE,150486,6230,4.139919992557447,1.21,7538.3,243,31.021810699588478,55217.61,7.324941963042065
2024-05-17,Google Ads,Search,E-commerce,UK,88384,3641,4.119523895727734,1.2200000000000002,4442.02,89,49.91033707865169,4077.32,0.917897713202552
2024-07-07,Meta Ads,Display,SaaS,USA,74922,1333,1.779183684365073,1.32,1759.56,95,18.521684210526317,17171.74,9.759110232103481
2024-01-17,TikTok Ads,Video,EdTech,UAE,188846,12671,6.7096999671690165,1.37,17359.27,821,21.144056029232644,86047.94,4.956887011953843
2024-03-27,TikTok Ads,Search,SaaS,UK,10209,314,3.075717504162993,1.7899999999999998,562.06,13,43.23538461538461,3231.96,5.750204604490625
2024-11-27,TikTok Ads,Video,E-commerce,India,31140,1712,5.497752087347463,1.3399999999999999,2294.08,63,36.41396825396825,5569.82,2.4279100990375224
2024-03-08,Meta Ads,Video,SaaS,Canada,46850,983,2.0981856990394876,1.58,1553.14,38,40.8721052631579,10968.52,7.062157950989608
2024-04-28,Meta Ads,Shopping,EdTech,Canada,17720,287,1.6196388261851016,1.4100000000000001,404.67,4,101.1675,597.18,1.4757209578174808
2024-01-29,Google Ads,Video,SaaS,Germany,16781,684,4.076038376735594,1.3,889.2,8,111.15,1435.11,1.6139338731443993
2024-11-29,Meta Ads,Video,E-commerce,Germany,61652,2614,4.239927334068643,1.28,3345.92,133,25.157293233082708,20303.14,6.0680291220351945
2024-07-06,Meta Ads,Display,EdTech,USA,194933,4054,2.079688918756701,2.0300000000000002,8229.62,197,41.77472081218274,9992.76,1.2142431849830246
2024-02-25,Google Ads,Search,EdTech,Canada,100386,5250,5.229812922120614,0.98,5145.0,254,20.255905511811022,73673.45,14.319426627793975
2024-01-25,Google Ads,Search,Healthcare,UAE,50203,1390,2.7687588391132003,1.95,2710.5,47,57.670212765957444,11338.98,4.183353624792473
2024-01-14,TikTok Ads,Search,SaaS,India,85428,5134,6.009739195579904,0.86,4415.24,202,21.857623762376235,37603.74,8.51680542847048
2024-05-05,TikTok Ads,Video,EdTech,UAE,192428,9967,5.179599642463675,1.6,15947.2,570,27.977543859649124,78044.55,4.893934358382663
2024-08-19,Google Ads,Shopping,Healthcare,UK,33756,2150,6.369238061381681,2.17,4665.5,108,43.199074074074076,7948.11,1.7035923266530917
2024-03-28,Meta Ads,Video,Fintech,UAE,103162,1485,1.4394835307574496,0.9700000000000001,1440.45,35,41.15571428571429,5899.5,4.095595126522961
2024-09-02,Google Ads,Search,EdTech,UAE,142844,2971,2.0798913500042002,1.69,5020.99,95,52.85252631578947,5534.94,1.1023602914962984
2024-05-31,Google Ads,Search,Fintech,USA,50201,2198,4.37839883667656,2.25,4945.5,112,44.15625,12918.19,2.6121099989889798
2024-01-16,Meta Ads,Video,Fintech,USA,143421,3542,2.4696522824412046,0.86,3046.12,181,16.82939226519337,26273.04,8.625083713051358
2024-10-13,Meta Ads,Shopping,Fintech,Australia,71537,1809,2.5287613402854467,1.65,2984.85,57,52.36578947368421,6227.5,2.0863694993048227
2024-11-03,Google Ads,Video,Fintech,USA,198604,8162,4.109685605526576,3.1,25302.2,584,43.32568493150685,25281.15,0.9991680565326335
2024-04-08,Google Ads,Search,Healthcare,Canada,114028,3112,2.7291542428175535,1.3599999999999999,4232.32,120,35.26933333333333,10393.96,2.4558539996975655
2024-06-05,TikTok Ads,Video,Healthcare,Australia,180309,5823,3.2294561003610465,0.65,3784.95,232,16.314439655172414,46549.68,12.29862481670828
2024-03-22,Meta Ads,Video,SaaS,Canada,168402,5237,3.1098205484495436,0.85,4451.45,188,23.67792553191489,43774.92,9.833856383874917
2024-12-23,TikTok Ads,Video,E-commerce,Canada,125419,4126,3.2897726819700366,0.85,3507.1,294,11.92891156462585,32829.78,9.360947791622708
2024-02-05,TikTok Ads,Video,SaaS,UK,123680,8373,6.769890038809832,0.6,5023.8,263,19.10190114068441,12412.26,2.4706915084199212
2024-06-24,Google Ads,Search,Fintech,UK,117660,6388,5.429202787693354,1.81,11562.28,331,34.93135951661632,17255.28,1.4923769360368369
2024-09-02,Meta Ads,Video,Fintech,Canada,76916,2761,3.589630245982631,0.71,1960.31,64,30.62984375,14368.24,7.329575424295137
2024-02-17,Meta Ads,Video,E-commerce,Canada,150631,5648,3.749560183494766,1.9400000000000002,10957.12,111,98.7127927927928,21671.9,1.9778828743319412
